surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
10,-1,0,0,أ,أ,0.14,0.18,0.16,0.03999999999999998,0.01999999999999999,-16.073622,False,False,False,False,False,fatha
10,-1,1,1,َ,َ,0.18,0.28,0.2,0.10000000000000003,0.020000000000000018,-14.993793,False,False,False,False,False,damma
10,-1,2,2,ع,ع,0.28,0.34,0.3,0.06,0.019999999999999962,-18.091816,False,False,False,False,False,damma
10,-1,3,3,ُ,ُ,0.34,0.42,0.36,0.07999999999999996,0.019999999999999962,-15.724814,False,False,False,False,False,damma
10,-1,4,4,و,و,0.42,0.46,0.44,0.040000000000000036,0.020000000000000018,-16.122084,False,False,False,False,False,damma
10,-1,5,5,ذ,ذ,0.46,0.48,0.48,0.019999999999999962,0.019999999999999962,-15.604574,False,False,False,False,False,damma
10,-1,6,6,ُ,ُ,0.48,0.52,0.5,0.040000000000000036,0.020000000000000018,-16.259819,False,False,False,False,False,kasra
10,-1,7,7, ,|,0.52,0.54,0.54,0.020000000000000018,0.020000000000000018,-2.7418098e-06,False,False,False,False,False,kasra
10,-1,8,8,ب,ب,0.54,0.56,0.56,0.020000000000000018,0.020000000000000018,-15.718266,False,False,False,False,False,kasra
10,-1,9,9,ِ,ِ,0.56,0.58,0.58,0.019999999999999907,0.019999999999999907,-17.341972,False,False,False,False,False,none
10,-1,10,10,ا,ا,0.58,0.6,0.6,0.020000000000000018,0.020000000000000018,-0.00012468515,False,False,False,False,False,none
10,-1,11,11,ل,ل,0.6,0.8200000000000001,0.64,0.22000000000000008,0.040000000000000036,-1.2397683e-05,False,True,False,False,False,fatha
10,-1,12,12,ل,ل,0.8200000000000001,0.86,0.84,0.039999999999999925,0.019999999999999907,-2.4079987e-05,False,True,False,False,False,fatha
10,-1,13,13,ّ,ّ,0.86,0.9,0.9,0.040000000000000036,0.040000000000000036,-0.43695283,False,False,False,False,False,fatha
10,-1,14,14,َ,َ,0.9,1.16,0.92,0.2599999999999999,0.020000000000000018,-0.06791669,False,False,False,False,False,kasra
10,-1,15,15,ه,ه,1.16,1.22,1.18,0.06000000000000005,0.020000000000000018,-0.012873518,False,False,False,False,False,kasra
10,-1,16,16,ِ,ِ,1.22,1.24,1.24,0.020000000000000018,0.020000000000000018,-1.4003069,False,False,False,False,False,kasra
10,-1,17,17, ,|,1.24,1.26,1.26,0.020000000000000018,0.020000000000000018,-14.789973,False,False,False,False,False,kasra
10,-1,18,18,م,م,1.26,1.28,1.28,0.020000000000000018,0.020000000000000018,-13.283544,False,False,False,False,False,kasra
10,-1,19,19,ِ,ِ,1.28,1.3,1.3,0.020000000000000018,0.020000000000000018,-11.775485,False,False,False,False,False,fatha
10,-1,20,20,ن,ن,1.3,1.32,1.32,0.020000000000000018,0.020000000000000018,-14.207913,False,False,False,False,False,fatha
10,-1,21,21,َ,َ,1.32,1.34,1.34,0.020000000000000018,0.020000000000000018,-17.578142,False,False,False,False,False,none
10,-1,22,22, ,|,1.34,1.3800000000000001,1.36,0.040000000000000036,0.020000000000000018,-3.7669426e-05,False,False,False,False,False,none
10,-1,23,23,ا,ا,1.3800000000000001,1.44,1.42,0.05999999999999983,0.039999999999999813,-0.07826122,False,False,False,False,False,none
10,-1,24,24,ل,ل,1.44,1.6,1.5,0.16000000000000014,0.06000000000000005,-0.089488655,False,True,False,False,False,fatha
10,-1,25,25,ش,ش,1.6,1.6600000000000001,1.62,0.06000000000000005,0.020000000000000018,-13.574298,False,True,False,False,False,fatha
10,-1,26,26,ّ,ّ,1.6600000000000001,1.7,1.7,0.039999999999999813,0.039999999999999813,-0.25167578,False,False,False,False,False,fatha
10,-1,27,27,َ,َ,1.7,1.8,1.72,0.10000000000000009,0.020000000000000018,-0.14803042,False,False,False,False,True,sukun
10,-1,28,28,ي,ي,1.8,1.8800000000000001,1.82,0.08000000000000007,0.020000000000000018,-12.016244,False,False,False,False,True,sukun
10,-1,29,29,ْ,ْ,1.8800000000000001,2.0,1.9000000000000001,0.11999999999999988,0.020000000000000018,-3.9261851,False,False,False,False,False,fatha
10,-1,30,30,ط,ط,2.0,2.08,2.02,0.08000000000000007,0.020000000000000018,-19.386724,True,False,False,False,False,fatha
10,-1,31,31,َ,َ,2.08,2.16,2.1,0.08000000000000007,0.020000000000000018,-0.40225148,False,False,False,False,False,kasra
10,-1,32,32,ا,ا,2.16,2.42,2.18,0.2599999999999998,0.020000000000000018,-13.239779,False,False,False,False,False,kasra
10,-1,33,33,ن,ن,2.42,2.5,2.46,0.08000000000000007,0.040000000000000036,-0.086378224,False,False,False,False,False,kasra
10,-1,34,34,ِ,ِ,2.5,2.62,2.52,0.1200000000000001,0.020000000000000018,-3.3778515,False,False,False,False,False,none
10,-1,35,35, ,|,2.62,2.64,2.64,0.020000000000000018,0.020000000000000018,-2.154617,False,False,False,False,False,none
10,-1,36,36,ا,ا,2.64,2.7,2.66,0.06000000000000005,0.020000000000000018,-8.328426,False,False,False,False,False,none
10,-1,37,37,ل,ل,2.7,2.88,2.72,0.17999999999999972,0.020000000000000018,-7.383552,False,True,False,False,False,fatha
10,-1,38,38,ر,ر,2.88,2.92,2.9,0.040000000000000036,0.020000000000000018,-0.0014085382,False,True,False,False,False,fatha
10,-1,39,39,ّ,ّ,2.92,2.98,2.94,0.06000000000000005,0.020000000000000018,-1.4359423,False,False,False,False,False,fatha
10,-1,40,40,َ,َ,2.98,3.16,3.0,0.18000000000000016,0.020000000000000018,-3.0747104,False,False,False,False,False,kasra
10,-1,41,41,ج,ج,3.16,3.22,3.18,0.06000000000000005,0.020000000000000018,-9.66321,False,False,False,False,False,kasra
10,-1,42,42,ِ,ِ,3.22,3.2600000000000002,3.24,0.040000000000000036,0.020000000000000018,-3.5260983,False,False,False,False,False,kasra
10,-1,43,43,ي,ي,3.2600000000000002,3.5,3.2800000000000002,0.23999999999999977,0.020000000000000018,-6.646215,False,False,False,False,False,kasra
10,-1,44,44,م,م,3.5,5.32,3.52,1.8200000000000003,0.020000000000000018,-0.037669294,False,False,False,False,False,kasra
10,-1,45,45,ِ,ِ,5.32,7.34,5.34,2.0199999999999996,0.019999999999999574,-1.0885231,False,False,False,False,False,none
10,1,0,0,ب,ب,8.6805,8.7405,8.7005,0.0600000000000005,0.019999999999999574,-12.158322,False,False,False,False,False,kasra
10,1,1,1,ِ,ِ,8.7405,8.7605,8.7605,0.019999999999999574,0.019999999999999574,-12.104218,False,False,False,False,True,sukun
10,1,2,2,س,س,8.7605,8.7805,8.7805,0.019999999999999574,0.019999999999999574,-11.441153,False,False,False,False,True,sukun
10,1,3,3,ْ,ْ,8.7805,8.8805,8.8005,0.09999999999999964,0.019999999999999574,-1.8166767,False,False,False,False,False,kasra
10,1,4,4,م,م,8.8805,9.0205,8.900500000000001,0.14000000000000057,0.02000000000000135,-7.284395,False,False,False,False,False,kasra
10,1,5,5,ِ,ِ,9.0205,10.2805,9.0405,1.2599999999999998,0.019999999999999574,-13.4911,False,False,False,False,False,none
10,1,6,6, ,|,10.2805,10.4205,10.3205,0.14000000000000057,0.03999999999999915,-0.010441253,False,False,False,False,False,none
10,1,7,7,ٱ,ا,10.4205,10.4805,10.4405,0.05999999999999872,0.019999999999999574,-13.327424,False,False,False,False,False,none
10,1,8,8,ل,ل,10.4805,10.6205,10.5005,0.14000000000000057,0.02000000000000135,-15.873257,False,True,False,False,False,fatha
10,1,9,9,ل,ل,10.6205,10.8205,10.6405,0.1999999999999993,0.019999999999999574,-6.3180723e-06,False,True,False,False,False,fatha
10,1,10,10,ّ,ّ,10.8205,10.900500000000001,10.8405,0.08000000000000185,0.02000000000000135,-15.256383,False,False,False,False,False,fatha
10,1,11,11,َ,َ,10.900500000000001,10.9205,10.9205,0.019999999999999574,0.019999999999999574,-0.069440015,False,False,False,False,False,kasra
10,1,12,12,ه,ه,10.9205,10.9405,10.9405,0.019999999999999574,0.019999999999999574,-14.198378,False,False,False,False,False,kasra
10,1,13,13,ِ,ِ,10.9405,11.0005,10.9605,0.0600000000000005,0.019999999999999574,-13.541142,False,False,False,False,False,none
10,1,14,14, ,|,11.0005,11.1005,11.0405,0.09999999999999964,0.03999999999999915,-0.0001234912,False,False,False,False,False,none
10,1,15,15,ٱ,ا,11.1005,11.4805,11.1205,0.379999999999999,0.019999999999999574,-14.707224,False,False,False,False,False,none
10,1,16,16,ل,ل,11.4805,11.6205,11.5005,0.14000000000000057,0.02000000000000135,-11.293536,False,True,False,False,False,fatha
10,1,17,17,ر,ر,11.6205,11.900500000000001,11.6405,0.28000000000000114,0.019999999999999574,-13.035052,False,True,False,False,False,fatha
10,1,18,18,ّ,ّ,11.900500000000001,11.9805,11.9205,0.0799999999999983,0.019999999999999574,-15.417854,False,False,False,False,False,fatha
10,1,19,19,َ,َ,11.9805,12.160499999999999,12.000499999999999,0.17999999999999972,0.019999999999999574,-10.723545,False,False,False,False,True,sukun
10,1,20,20,ح,ح,12.160499999999999,12.2005,12.1805,0.040000000000000924,0.02000000000000135,-17.308743,False,False,False,False,True,sukun
