surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
16,-1,0,0,أ,أ,0.14,0.16,0.16,0.01999999999999999,0.01999999999999999,-16.168835,False,False,False,False,False,fatha
16,-1,1,1,َ,َ,0.16,0.18,0.18,0.01999999999999999,0.01999999999999999,-13.889378,False,False,False,False,False,damma
16,-1,2,2,ع,ع,0.18,0.2,0.2,0.020000000000000018,0.020000000000000018,-17.343378,False,False,False,False,False,damma
16,-1,3,3,ُ,ُ,0.2,0.3,0.22,0.09999999999999998,0.01999999999999999,-13.205288,False,False,False,False,False,damma
16,-1,4,4,و,و,0.3,0.42,0.32,0.12,0.020000000000000018,-16.938725,False,False,False,False,False,damma
16,-1,5,5,ذ,ذ,0.42,0.48,0.44,0.06,0.020000000000000018,-16.000994,False,False,False,False,False,damma
16,-1,6,6,ُ,ُ,0.48,0.52,0.5,0.040000000000000036,0.020000000000000018,-14.687675,False,False,False,False,False,kasra
16,-1,7,7, ,|,0.52,0.54,0.54,0.020000000000000018,0.020000000000000018,-3.5762723e-06,False,False,False,False,False,kasra
16,-1,8,8,ب,ب,0.54,0.56,0.56,0.020000000000000018,0.020000000000000018,-16.223392,False,False,False,False,False,kasra
16,-1,9,9,ِ,ِ,0.56,0.58,0.58,0.019999999999999907,0.019999999999999907,-18.111341,False,False,False,False,False,none
16,-1,10,10,ا,ا,0.58,0.6,0.6,0.020000000000000018,0.020000000000000018,-0.003793664,False,False,False,False,False,none
16,-1,11,11,ل,ل,0.6,0.76,0.64,0.16000000000000003,0.040000000000000036,-0.00013218752,False,True,False,False,False,fatha
16,-1,12,12,ل,ل,0.76,0.8,0.78,0.040000000000000036,0.020000000000000018,-1.9788546e-05,False,True,False,False,False,fatha
16,-1,13,13,ّ,ّ,0.8,0.84,0.84,0.039999999999999925,0.039999999999999925,-0.27940172,False,False,False,False,False,fatha
16,-1,14,14,َ,َ,0.84,1.08,0.88,0.2400000000000001,0.040000000000000036,-0.30957413,False,False,False,False,False,kasra
16,-1,15,15,ه,ه,1.08,1.16,1.1,0.07999999999999985,0.020000000000000018,-5.400035e-05,False,False,False,False,False,kasra
16,-1,16,16,ِ,ِ,1.16,1.18,1.18,0.020000000000000018,0.020000000000000018,-1.3944088,False,False,False,False,False,kasra
16,-1,17,17, ,|,1.18,1.2,1.2,0.020000000000000018,0.020000000000000018,-14.235511,False,False,False,False,False,kasra
16,-1,18,18,م,م,1.2,1.22,1.22,0.020000000000000018,0.020000000000000018,-15.365279,False,False,False,False,False,kasra
16,-1,19,19,ِ,ِ,1.22,1.24,1.24,0.020000000000000018,0.020000000000000018,-13.385745,False,False,False,False,False,fatha
16,-1,20,20,ن,ن,1.24,1.26,1.26,0.020000000000000018,0.020000000000000018,-15.610466,False,False,False,False,False,fatha
16,-1,21,21,َ,َ,1.26,1.28,1.28,0.020000000000000018,0.020000000000000018,-18.015633,False,False,False,False,False,none
16,-1,22,22, ,|,1.28,1.3,1.3,0.020000000000000018,0.020000000000000018,-0.00028141352,False,False,False,False,False,none
16,-1,23,23,ا,ا,1.3,1.4000000000000001,1.34,0.10000000000000009,0.040000000000000036,-0.21864632,False,False,False,False,False,none
16,-1,24,24,ل,ل,1.4000000000000001,1.54,1.44,0.1399999999999999,0.039999999999999813,-0.27463016,False,True,False,False,False,fatha
16,-1,25,25,ش,ش,1.54,1.56,1.56,0.020000000000000018,0.020000000000000018,-13.553134,False,True,False,False,False,fatha
16,-1,26,26,ّ,ّ,1.56,1.62,1.62,0.06000000000000005,0.06000000000000005,-0.18725806,False,False,False,False,False,fatha
16,-1,27,27,َ,َ,1.62,1.72,1.6400000000000001,0.09999999999999987,0.020000000000000018,-0.7683724,False,False,False,False,True,sukun
16,-1,28,28,ي,ي,1.72,1.8,1.74,0.08000000000000007,0.020000000000000018,-15.835113,False,False,False,False,True,sukun
16,-1,29,29,ْ,ْ,1.8,1.92,1.82,0.11999999999999988,0.020000000000000018,-4.654186,False,False,False,False,False,fatha
16,-1,30,30,ط,ط,1.92,1.98,1.94,0.06000000000000005,0.020000000000000018,-17.261755,True,False,False,False,False,fatha
16,-1,31,31,َ,َ,1.98,2.06,2.0,0.08000000000000007,0.020000000000000018,-3.367309,False,False,False,False,False,kasra
16,-1,32,32,ا,ا,2.06,2.32,2.08,0.2599999999999998,0.020000000000000018,-6.53896,False,False,False,False,False,kasra
16,-1,33,33,ن,ن,2.32,2.38,2.34,0.06000000000000005,0.020000000000000018,-1.7024281,False,False,False,False,False,kasra
16,-1,34,34,ِ,ِ,2.38,2.46,2.4,0.08000000000000007,0.020000000000000018,-0.1801797,False,False,False,False,False,none
16,-1,35,35, ,|,2.46,2.52,2.48,0.06000000000000005,0.020000000000000018,-2.6658368,False,False,False,False,False,none
16,-1,36,36,ا,ا,2.52,2.58,2.54,0.06000000000000005,0.020000000000000018,-8.055139,False,False,False,False,False,none
16,-1,37,37,ل,ل,2.58,2.7,2.6,0.1200000000000001,0.020000000000000018,-0.04622417,False,True,False,False,False,fatha
16,-1,38,38,ر,ر,2.7,2.74,2.72,0.040000000000000036,0.020000000000000018,-3.921909e-05,False,True,False,False,False,fatha
16,-1,39,39,ّ,ّ,2.74,2.7800000000000002,2.7800000000000002,0.040000000000000036,0.040000000000000036,-0.030136816,False,False,False,False,False,fatha
16,-1,40,40,َ,َ,2.7800000000000002,2.94,2.8000000000000003,0.1599999999999997,0.020000000000000018,-0.13011578,False,False,False,False,False,kasra
16,-1,41,41,ج,ج,2.94,3.02,2.96,0.08000000000000007,0.020000000000000018,-13.439048,False,False,False,False,False,kasra
