surah_no,verse_no,pos_in_clean,original_idx,uthmani_char,vocab_char,start_s,end_s,fire_end_s,duration_s,fire_duration_s,ctc_score,is_emphatic,has_shadda,has_small_alif_after,has_madd_sign_after,has_sukun,following_vowel
34,-1,0,0,أ,أ,2.088,2.128,2.108,0.040000000000000036,0.020000000000000018,-15.469264,False,False,False,False,False,fatha
34,-1,1,1,َ,َ,2.128,2.148,2.148,0.020000000000000018,0.020000000000000018,-15.78571,False,False,False,False,False,damma
34,-1,2,2,ع,ع,2.148,2.268,2.168,0.11999999999999966,0.020000000000000018,-17.598078,False,False,False,False,False,damma
34,-1,3,3,ُ,ُ,2.268,2.428,2.288,0.16000000000000014,0.020000000000000018,-17.669947,False,False,False,False,False,damma
34,-1,4,4,و,و,2.428,2.468,2.448,0.040000000000000036,0.020000000000000018,-15.27602,False,False,False,False,False,damma
34,-1,5,5,ذ,ذ,2.468,2.488,2.488,0.020000000000000018,0.020000000000000018,-16.817451,False,False,False,False,False,damma
34,-1,6,6,ُ,ُ,2.488,2.528,2.508,0.040000000000000036,0.020000000000000018,-16.906437,False,False,False,False,False,kasra
34,-1,7,7, ,|,2.528,2.548,2.548,0.020000000000000018,0.020000000000000018,-3.5762723e-06,False,False,False,False,False,kasra
34,-1,8,8,ب,ب,2.548,2.568,2.568,0.020000000000000018,0.020000000000000018,-15.900489,False,False,False,False,False,kasra
34,-1,9,9,ِ,ِ,2.568,2.588,2.588,0.020000000000000018,0.020000000000000018,-17.613335,False,False,False,False,False,none
34,-1,10,10,ا,ا,2.588,2.608,2.608,0.020000000000000018,0.020000000000000018,-0.0012138864,False,False,False,False,False,none
34,-1,11,11,ل,ل,2.608,2.828,2.668,0.21999999999999975,0.06000000000000005,-0.2109278,False,True,False,False,False,fatha
34,-1,12,12,ل,ل,2.828,2.868,2.848,0.040000000000000036,0.020000000000000018,-3.1351552e-05,False,True,False,False,False,fatha
34,-1,13,13,ّ,ّ,2.868,2.888,2.888,0.020000000000000018,0.020000000000000018,-0.11456855,False,False,False,False,False,fatha
34,-1,14,14,َ,َ,2.888,3.168,2.928,0.28000000000000025,0.040000000000000036,-0.6364771,False,False,False,False,False,kasra
34,-1,15,15,ه,ه,3.168,3.268,3.1879999999999997,0.09999999999999964,0.019999999999999574,-0.00021932104,False,False,False,False,False,kasra
34,-1,16,16,ِ,ِ,3.268,3.348,3.2880000000000003,0.08000000000000007,0.020000000000000462,-0.15371455,False,False,False,False,False,kasra
34,-1,17,17, ,|,3.348,4.008,3.408,0.6600000000000001,0.06000000000000005,-0.18166552,False,False,False,False,False,kasra
34,-1,18,18,م,م,4.008,4.4879999999999995,4.0280000000000005,0.47999999999999954,0.020000000000000462,-4.1245563e-05,False,False,False,False,False,kasra
34,-1,19,19,ِ,ِ,4.4879999999999995,4.508,4.508,0.020000000000000462,0.020000000000000462,-0.31716588,False,False,False,False,False,fatha
34,-1,20,20,ن,ن,4.508,4.888,4.5280000000000005,0.3799999999999999,0.020000000000000462,-1.3437281,False,False,False,False,False,fatha
34,-1,21,21,َ,َ,4.888,6.468,4.928,1.58,0.040000000000000036,-0.267811,False,False,False,False,False,none
34,-1,22,22, ,|,6.468,6.587999999999999,6.568,0.11999999999999922,0.09999999999999964,-0.16649964,False,False,False,False,False,none
